Arquivo/ID;Classe Real;Classe Prevista;Probabilidade Fake (%);Confiança (%);Resultado;Texto
	O início de 2014 trouxe velhas e terríveis recordações para o ex-campeão peso-galo do UFC Dominick Cruz. No dia 6 de janeiro, o UFC anunciou que o americano estava fora do confronto contra Renan Barão no UFC 169, dia 1º de fevereiro, em função de uma lesão na virilha e, por isso, viu o cinturão linear da categoria passar diretamente para o brasileiro. Pouco mais de uma semana depois, seu treinador, Eric Del Fierro, explicou como o lutador tem passado e deu detalhes do novo problema.
	- Foi uma lesão grau 2 e 3 na virilha. Apesar de não ter a necessidade de cirurgia, simplesmente não tinha como contornar o problema. Na verdade, ele já vinha suportando as dores à base de analgésicos, tentando contornar, buscando achar uma maneira de lutar, mas chegou um ponto em que ele não estava mais aguentando e tivemos que tirar ele da luta. Cerca de dois meses antes de anunciarmos a saída dele, ele já vinha sentindo bastante até que na última semana de dezembro ele se machucou durante o treinamento. Ele estava treinando bem com o sparring, mas em determinado momento, houve a ruptura do músculo quando ele deu um chute. Acho que por ele já estar com essa dor anteriormente, mas forçando, quando ele fez um esforço maior, acabou acontecendo - revelou Del Fierro ao site ""MMA Fighting"".     
	Treinador de Dominick Cruz há dez anos, Eric Del Fierro tenta entender o que deu errado no camp, busca manter a serenidade para estipular uma volta do americano ao octógono e diz como o ex-campeão tem passado desde que teve de abdicar o cinturão dos pesos-galos. 
	- O problema é que Dominick não é de abandonar lutas, mas sei quais são suas limitações e não poderia deixá-lo forçar ainda mais a lesão. Estamos ainda tentando descobrir o que fizemos de errado e causou o problema. Ele estava treinando bem e realmente foi um acidente. Essa lesão na virilha não teve nada a ver com o problema anterior dele nos ligamentos do joelho. Nisso ele estava 100%. Claro que hoje em dia, todos os lutadores chegam para lutar com algum problema, mas Dominick estava completamente recuperado. Não posso imaginar como ele esteja se sentindo agora, mas foi devastador. Uma coisa é perder o cinturão para outro lutador. Mas pior é perder para você mesmo. Ele está arrasado. Ele queria muito essa luta com o Renan Barão para saber quem é o melhor. Agora ele está realmente pensativo - disse Eric Del Fierro. 
	Mais Combate.com: confira as últimas notícias do mundo do MMA
	Apesar de todo o drama vivido por Dominick Cruz atualmente, Del Fierro se mostra 100% confiante em um retorno do ex-campeão. Segundo ele, agora sem a pressão pela volta, o lutador poderá realmente se tratar bem. Para o confronto entre Barão e Urijah Faber no UFC 169, o treinador acredita que o brasileiro leva a melhor, apesar de reconhecer o bom momento vivido pelo californiano.  
	- Na verdade, sou um fã dos dois. São muito bons, vai ser um grande espetáculo e quero ver como o Faber tem feito ajustes nas suas lutas. Mas acho que o Barão vai ganhar pelo mesmo jeito que venceu no UFC 149. O Faber sempre tem problemas com lutadores que usam mais a estratégia. Ele gosta de caras que vão para o ataque. Mas independente de quem vença, tenho 100% de certeza que o Dominick vai voltar no seu tempo e retomar o cinturão - finalizou Eric Del Fierro. 
	 "
true_137;Verdadeira;Verdadeira;19.67;80.33;Acerto;"Picos de audiência, reviravoltas, suspense e final feliz. A contratação de Walter pelo Fluminense virou novela, mas chegou ao fim na tarde desta quinta-feira. Nove dias depois de anunciar o atacante em seu site oficial sem ter concluído o negócio e de uma exposição negativa, o Tricolor apresenta o novo camisa 18. Walter chegou a Mangaratiba, na Costa Verde do Rio, para iniciar a pré-temporada e já treinou na academia. Com a demora no acerto, começa as atividades bem mais tarde que os novos companheiros e o trabalho para que ele perca peso, como exige o técnico Renato Gaúcho, será intenso.Walter, que veio do Goiás mas já defendeu Internacional, Porto e Cruzeiro, se disse feliz pela oportunidade de jogar numa grande equipe.- É um time grande, sempre quis jogar num time grande, tive essa chance, quando o meu empresário (Marco Antônio Telles) me ligou, eu peguei. Estou muito feliz, alegre demais. Renato ajudou bastante. É um baita treinador. Junto com a diretoria, vamos fazer de tudo para ter um bom ano - disse.Na apresentação, Walter recebeu a camisa tamanho GG das mãos do vice de futebol Ricardo Tenório. Antes de usar o uniforme de jogo, vestia o de treino e ficou claro que está ainda mais acima do peso que nos tempos de Goiás. Mas a briga com a balança não foi tabu na primeira entrevista coletiva como tricolor. Apesar de se mostrar ansioso durante a entrevista e de gaguejar em algumas respostas, falou tranquilamente sobre seu excesso de peso e prometeu seguir a programação de Renato.   - Eu me comprometo, pelo Renato e por mim. É isso que eu quero, perder peso o mais rapidamente possível. Você nunca vai ver o Walter magro, mas com certeza vou fazer de tudo.O jogador negou que tenha uma fratura no pé esquerdo, mas disse que sente dores no local desde a penúltima rodada do Brasileirão do ano passado. O Fluminense também negou qualquer problema médico do jogador.- Todo atleta que chega a um clube de futebol traz consigo um histórico médico e clínico. O Walter foi aprovado nos exames médicos e já segue a programação dos preparadores físicos do clube – disse o coordenador do departamento médico do clube, Victor Favilla.Walter assina com o clube por empréstimo de dois anos. Autor de 29 gols em 2013 e destaque absoluto do Goiás no Brasileirão, vai receber um salário de R$ 350 mil e receberá R$ 1,5 milhão de luvas. O atacante sabe que o momento agora é outro, e que seus feitos ficaram para trás.- Tenho na cabeça que tenho a minha história no Goiás. Mas aquilo é passado. Tenho de tentar fazer minha história no Fluminense. O que fiz no Goiás não vale mais nada. Aqui só tem craque, vai ser mais fácil - acrescentou.O jogador que chega ao Tricolor ainda é uma incógnita. Os gols foram acompanhados de excesso de peso, constantes alterações de humor e uma rotina de cuidados especiais preciosos para fazê-lo render. Nos dois anos que passou em Goiânia, Walter foi monitorado de perto. Enderson Moreira, hoje técnico do Grêmio, foi o responsável por convencê-lo a jogar no Esmeraldino e decisivo para que o goleador não perdesse o foco.No Fluminense, Walter terá Renato Gaúcho como comandante. E o treinador espera o reforço comprometido em se enquadrar nas regras e empenhado em perder o máximo de peso possível. Hoje, no entanto, é difícil dizer qual será o Walter que o Tricolor receberá. O comportamento do jogador durante a negociação é um exemplo do que está por vir. Enquanto o clube tratava de finalizar a contratação junto ao Porto depois de ter anunciado o reforço, ele dava entrevistas confusas e declarações desencontradas sobre a negociação. Colocava, inclusive, o Sport, clube da sua infância, como destino possível. O Leão, no entanto, desistiu.Aos 24 anos, o camisa 18 coleciona dramas, causos e contradições que o transformam em um dos grandes personagens do futebol brasileiro. No Goiás, viveu seu maior momento, protegido pelo clube, abraçado pelo técnico e pela torcida. O Fluminense terá de fazer algo parecido para fazê-lo render.Confira os principais trechos da entrevista de apresentação de Walter.Demora na negociaçãoNão 
teve nenhuma novela, já estava tudo certo, só estava esperando mesmo o 
papel. Estava certa a minha palavra com os diretores. Sobre o Porto, é 
que o povo português tem o jeito dele, demora um pouco. Eles tratam 
devagar,era uma semana que tinha Benfica e Porto, um clássico muito 
importante. Por isso essa demora toda. O mais importante é que estou 
aqui, trabalhei hoje, estou muito feliz por vestir essa camisa.Concorrência com Fred?- Muita gente fala do Fred. Ele é titular. Quando machucar, ou for para a Seleção, vai ter outro (atacante para entrar no time). Fred é de qualidade como Sobis. É o matador do Brasil. Quem ganha é o Fluminense. Chego para somar e ajudar.Luta com a balança- Eu me comprometo, pelo Renato e por mim. É isso que eu quero, perder peso o mais rapidamente possível. Você nunca vai ver o Walter magro, mas com certeza vou fazer de tudo.Sem fratura no pé esquerdo- Estou muito bem, não teve nada. Eu me machuquei no penúltimo jogo (do Brasileiro), mas mesmo assim joguei contra o Santos muito bem. Todo jogador sente dor. Não é à toa que já sofri bastante hoje, treinei por uma hora.Polêmica do 'deitar e rolar'- Aquilo foi uma brincadeira, que saiu por aí num vídeo. Respeito todos os times que enfrento. Não foi malícia minha. Respeito o Flamengo, a grandeza do Flamengo, como respeito o Fluminense."
true_138;Verdadeira;Verdadeira;31.33;68.67;Acerto;"
A confirmação de que Bernie Ecclestone será levado a julgamento em Munique, na Alemanha, sob acusação de suborno, provocou reações imediatas na Fórmula 1. O grupo CVC, acionista majoritário da categoria, afastou o britânico de 83 anos do conselho da competição. De acordo com comunicado divulgado nesta quinta-feira, a decisão partiu de Bernie e foi acatada pelos demais sócios. No entanto, o dirigente continuará gerindo os negócios, mas será monitorado pelo conselho diretor do grupo.- Após discussões com o conselho, o Sr. Ecclestone propôs deixar o cargo de diretor até que o caso seja concluído. A medida tem efeito imediato, com o abandono de seus deveres e responsabilidades perante o conselho até o término do julgamento. O conselho acredita que é melhor para o interesse da F-1 que o Sr. Ecclestone continue gerindo o dia a dia do negócio, mas sujeito a maior monitoramento e controle pela diretoria. O Sr. Ecclestone concordou com essas condições - afirma o comunicado do grupo CVC. Ecclestone é acusado de ter subornado o ex-diretor do banco alemão BayernLB, Gerhard Gribowsky, para que ele convencesse a instituição financeira a vender as ações da categoria. Na época, o BayernLB era dono de 48% da Slec Holdings, companhia que controlava os direitos comerciais da F-1. Segundo o ex-banqueiro, Bernie criou várias entidades na operação para burlar a declaração desse dinheiro à Receita da Alemanha. Os fundos teriam origem em contas bancárias do Caribe e das Ilhas Maurício. Gribowsky afirmou sob juízo que aceitou subornos de Ecclestone, totalizando 44 milhões de euros em 2006 e 2007, durante a venda da participação do BayernLB na categoria ao fundo de investimentos britânico CVC. Gribkowsky foi preso em janeiro de 2011 acusado de corrupção, fraude e quebra de confiança com seus antigos empregadores. O ex-banqueiro cumpre uma pena de oito anos e meio. Ecclestone admite ter feito os pagamentos, mas alega que realizou a transação por ter sido ameaçado de chantagem pelo alemão. Ele garante que é inocente das acusações e pretende defender sua posição durante o julgamento, que terá início no final de abril de 2014.- A aprovação e a assinatura dos contratos significativos e outros acordos comerciais relacionados à Fórmula 1 ficarão sob responsabilidade do presidente, Sr. Peter Brabeck-Letmathe, e do vice-Presidente,  Sr. Donald Mackenzie - conclui o comunicado emitido pelo grupo britânico.  Em novembro de 2013, quando o escândalo de suborno passou pela justiça britânica, Donald Mackenzie, que também é co-fundador do CVC, afirmou que pretende demitir o chefão da Fórmula 1 caso a justiça alemã o considere culpado pelo esquema de corrupção. Durante seu depoimento no Tribunal Superior de Londres, Ecclestone reafirmou sua inocência, disse que as acusações não têm fundamento e garantiu estar sendo vítima de uma conspiração articulada por Gribkowsky. Confira a íntegra do comunicado:""Após discussões com o conselho, o Sr. Ecclestone propôs deixar o cargo de diretor até que o caso seja concluído. A medida tem efeito imediato, com o abandono de seus deveres e responsabilidades perante o conselho até o término do julgamento. O conselho acredita que é melhor para o interesse da F-1 que o Sr. Ecclestone continue gerindo o dia a dia do negócio, mas sujeito a maior monitoramento e controle pela diretoria. O Sr. Ecclestone concordou com essas condições.A aprovação e a assinatura dos contratos significativos e outros acordos comerciais relacionados à Fórmula 1 ficarão sob responsabilidade do presidente, Sr. Peter Brabeck-Letmathe, e do vice-Presidente,  Sr. Donald Mackenzie."" "
true_139;Verdadeira;Fake;74.67;74.67;Erro;"Além de Ralf, o Napoli quer reforçar seu elenco para o restante da
temporada com outros dois brasileiros. De acordo com a imprensa italiana, os azzurri
estão em negociações avançadas para contratar o volante Jorginho, destaque do
Verona, e o lateral Michel Bastos, atualmente no Al Ain, dos Emirados Árabes Unidos.Jorginho, de 22 anos, é umas das revelações da Serie A, tem
passagem pela seleção sub-21 italiana e já esteve na mira de clubes como Milan
e Juventus. Nesta quinta-feira, o empresário do jogador, João Santos, se reuniu
